time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,8.7159853825,0.609706292693,19.2403563554,5.92768277696,5.53939651603,0.0,9.02623593334,-0.970018384028,2.59019816959,-0.302326751763,-0.297850476826,0.0,499.8245134665985,500.88203169689706,502.0218880270654,501.8524253054729
3.3600000000000025,9.26622829295,0.547734101856,19.3881639558,5.90927103056,5.52113082782,0.0,9.31517124906,-1.0961789192,2.33519445333,-0.317936782748,-0.322675308842,0.0,426.5980515450812,424.3717294971437,427.80809444285137,426.37548977530054
3.4200000000000026,9.8354446747,0.477472857325,19.5219409556,5.89026776981,5.50148642479,0.0,9.65840614566,-1.24619507809,2.12175957614,-0.314400153407,-0.339081539669,0.0,451.8281376215065,450.394229150021,451.8234123359772,452.00781739115575
3.4800000000000026,10.4286950968,0.396798029024,19.645678721,5.87099038746,5.48061282324,0.0,10.1156877053,-1.44300318137,1.99918136182,-0.340849387715,-0.378170835031,0.0,501.950447216855,498.9918388988637,500.8312006290617,498.8086380945381
3.5400000000000027,11.0472965061,0.305049831578,19.759640458,5.85025391064,5.45769684873,0.0,10.503677292,-1.61529747904,1.79633153542,-0.357365161347,-0.390747291436,0.0,476.1903147431193,475.085947320082,475.06727895762344,473.6834418579319
3.6000000000000028,11.6886125729,0.203126237016,19.8604291809,5.82829379925,5.43415745194,0.0,10.8727718179,-1.78212510838,1.56015409836,-0.394994605756,-0.395665659918,0.0,470.36389822637994,469.8322221097489,470.2696192064113,467.21048505654636
3.660000000000003,12.3520566565,0.0911437296621,19.946520748,5.80512263926,5.41020558107,0.0,11.2410914499,-1.95054375593,1.3063042877,-0.372744364484,-0.407378320862,0.0,471.47631857501375,470.4141317995539,470.9668554197659,472.5395208082449
3.720000000000003,13.0371221896,-0.0308068362677,20.0165179783,5.78296134785,5.38652968906,0.0,11.5933818423,-2.11425237533,1.02382275737,-0.363333929608,-0.376866405235,0.0,466.3557174634067,468.5791421793997,467.7626150500347,468.3617312973132
3.780000000000003,13.7422775359,-0.16221795749,20.0683793173,5.76087254283,5.36390860543,0.0,11.9107450693,-2.26593969078,0.702221283007,-0.380071122721,-0.37732210404,0.0,457.6612673297074,457.4824234906133,457.48568204820356,456.0136325172081
3.840000000000003,14.4657366325,-0.302495321768,20.1000667132,5.7384941517,5.34101093843,0.0,12.2034895309,-2.40979027858,0.35152224298,-0.361646204173,-0.392002621049,0.0,452.09747880233834,450.7635164445348,448.89724842196875,450.24806144732435
3.900000000000003,15.2051104748,-0.450821642562,20.1093269333,5.71689451646,5.31748761311,0.0,12.4414576584,-2.53427966385,-0.0449000859597,-0.356887946994,-0.392160869904,0.0,432.587341655343,432.40999493581313,431.1111716238072,431.37524975948924
3.960000000000003,15.9605849428,-0.607326035526,20.0955413002,5.69520565701,5.29395047726,0.0,12.7395680286,-2.68210228642,-0.417324816882,-0.372723675877,-0.39253536649,0.0,456.71677502331494,456.53183989139677,458.9104803163391,457.51989652860743
4.020000000000002,16.7324670194,-0.772183898085,20.0582287891,5.67376845121,5.2708793418,0.0,12.988557638,-2.81285709413,-0.828716293052,-0.337076672321,-0.372034342737,0.0,441.6865006266943,443.22043455549647,441.826245074267,444.6227682448697
4.080000000000001,17.5205269167,-0.945360882537,19.9965410859,5.65433259208,5.24850975283,0.0,13.2783402478,-2.95919358002,-1.2301376855,-0.305833121264,-0.374454342693,0.0,461.3717538241365,461.04236546564,459.9131738273317,462.277593701453
4.14,18.3244865712,-1.12681941041,19.9097140592,5.63572541494,5.22615263139,0.0,13.5187878709,-3.08903929453,-1.66630269432,-0.320445939717,-0.369189715869,0.0,447.9499691289728,448.2358593756285,447.96486976457675,446.6762911812265
4.199999999999998,19.1430618887,-1.31616384213,19.7964953541,5.61705805612,5.20364215299,0.0,13.7652945521,-3.22200211652,-2.10999346622,-0.297071270341,-0.391095689897,0.0,455.2569714636308,453.35620943684006,452.227354773224,454.0097485701258
4.259999999999997,19.9777849172,-1.51395672242,19.6568932514,5.59968780497,5.17980528702,0.0,14.0564455574,-3.37031695735,-2.54624367801,-0.277571263265,-0.413952907239,0.0,474.5432579818085,472.62983963829254,472.4750586753479,473.89690883371634
4.319999999999996,20.826920928,-1.71967354287,19.4895489675,5.58282701797,5.15513702999,0.0,14.2464521063,-3.48651883131,-3.03405551495,-0.288959146755,-0.406046809595,0.0,443.63712360626386,444.1102418328078,444.6361738742376,443.62126783714837
4.379999999999995,21.6875404305,-1.93241527123,19.2926500322,5.5654604989,5.13072131783,0.0,14.4390307731,-3.60447969337,-3.53149535712,-0.290423086601,-0.408746338385,0.0,449.1911282001827,448.80175143902,448.82823124251803,448.6251118483228
4.439999999999993,22.5590516732,-2.15207554792,19.0653536577,5.54813226603,5.10688583133,0.0,14.6095650464,-3.71725586271,-4.04721312699,-0.285754817625,-0.380837318738,0.0,444.4959840670313,446.6140355668641,445.4237643922629,445.7211721783151
4.499999999999992,23.4451300464,-2.37975695206,18.8081113335,5.53091898479,5.08400977281,0.0,14.922985108,-3.87123617265,-4.53068003993,-0.289250522245,-0.382139547475,0.0,496.6338031252775,496.4044637468449,495.93639500631787,495.60519993144607
4.559999999999991,24.3438154141,-2.61505005299,18.5196834176,5.51409129013,5.06109783354,0.0,15.0317848172,-3.97195997453,-5.08547837757,-0.267033082076,-0.381325195234,0.0,437.12582590572396,437.0400909135838,435.4783477781217,437.2522195100449
4.6199999999999894,25.2488161793,-2.85642958922,18.1976011629,5.49794363619,5.03829383522,0.0,15.1334664997,-4.07419025852,-5.65253707242,-0.273673788017,-0.377668976824,0.0,436.8911147961393,437.04389207256224,438.4588931145812,437.83206327069115
4.679999999999988,26.1592695855,-3.10389853695,17.8410133946,5.48125833767,5.01555333653,0.0,15.2136515136,-4.17507739204,-6.23567996279,-0.288799817946,-0.38182155833,0.0,433.87850679253404,433.3767931007336,434.08891904276607,432.7358303207519
4.739999999999987,27.0737149414,-3.35736487944,17.4489141644,5.46436198573,4.99325119484,0.0,15.2667219637,-4.27426821584,-6.83626634358,-0.270147476516,-0.356754535267,0.0,426.96079602214974,428.9459911214203,425.830506529465,427.33987704351404
4.799999999999986,27.99643782,-3.61799667591,17.0214087927,5.44916268798,4.97293737915,0.0,15.4876091173,-4.41333135255,-7.41676697823,-0.231910140404,-0.316061562012,0.0,482.89674656408,485.8485265034763,482.6999061817385,485.51826104119823
4.859999999999984,28.9241717179,-3.88547908437,16.5571621892,5.43535829878,4.95385411769,0.0,15.4370096827,-4.50396122519,-8.05972848733,-0.226637745977,-0.3223588536,0.0,400.17881850314114,399.48866233331256,400.81679997590163,401.23715310458647
4.919999999999983,29.8538169408,-4.15954575876,16.0547842167,5.42195750507,4.93441854496,0.0,15.5492490925,-4.63218481527,-8.68872927403,-0.21747538065,-0.327251268295,0.0,456.8797361664433,456.38472439100275,455.0513228136879,455.73651064124215
4.979999999999982,30.7862217413,-4.44082895013,15.5136278157,5.40967331792,4.91496175165,0.0,15.5305257672,-4.7451466595,-9.3519790921,-0.187022510015,-0.318929770793,0.0,415.95703480698984,416.57018350675116,415.19658331651016,417.81666828548924
5.0399999999999805,31.7225496804,-4.72994288802,14.9328907958,5.39839704326,4.89622565411,0.0,15.677935845,-4.89269618953,-10.0088661792,-0.189831509013,-0.301506453875,0.0,470.7739417120557,472.0272461030693,472.1131264755648,471.8641147618645
